anon_school,anon_class,anon_pid,p_D,p_A,p_S
SCH_007,CLS_0058,P004532,0.43625015020370483,0.5088218450546265,0.49575120210647583
SCH_007,CLS_0058,P004674,0.33793842792510986,0.3503275215625763,0.38417404890060425
SCH_007,CLS_0058,P006328,0.41251131892204285,0.4903424382209778,0.47066280245780945
SCH_007,CLS_0077,P000938,0.4184225797653198,0.4970512092113495,0.4745749235153198
SCH_007,CLS_0077,P002932,0.34175530076026917,0.3655494153499603,0.4068377912044525
SCH_007,CLS_0077,P002955,0.3924058675765991,0.4607144594192505,0.4502153992652893
SCH_007,CLS_0077,P004474,0.3572957515716553,0.3851555585861206,0.40432506799697876
SCH_007,CLS_0077,P004617,0.4614065885543823,0.5453698635101318,0.5070626139640808
SCH_007,CLS_0077,P006978,0.350278377532959,0.35850369930267334,0.39578187465667725
SCH_007,CLS_0082,P000670,0.42214393615722656,0.4800468683242798,0.49499237537384033
SCH_007,CLS_0082,P004809,0.3993939161300659,0.46473416686058044,0.4571022093296051
SCH_007,CLS_0082,P007653,0.35781124234199524,0.3999314606189728,0.41389039158821106
SCH_007,CLS_0101,P001714,0.4040113389492035,0.4728536903858185,0.46052417159080505
SCH_007,CLS_0101,P003650,0.40897664427757263,0.47654756903648376,0.46643999218940735
SCH_007,CLS_0101,P003881,0.37029534578323364,0.42293670773506165,0.44288739562034607
SCH_007,CLS_0101,P003945,0.41766101121902466,0.4895113408565521,0.47997310757637024
SCH_007,CLS_0101,P005703,0.3569483458995819,0.40844231843948364,0.4162750244140625
SCH_007,CLS_0101,P007349,0.34892407059669495,0.37111547589302063,0.3992901146411896
SCH_007,CLS_0106,P002502,0.33716270327568054,0.3576682209968567,0.3946419060230255
SCH_007,CLS_0106,P002618,0.4578140676021576,0.5081121325492859,0.49812260270118713
SCH_007,CLS_0106,P003323,0.351536363363266,0.4138268530368805,0.39245980978012085
SCH_007,CLS_0106,P004932,0.36826229095458984,0.43143153190612793,0.43980029225349426
SCH_007,CLS_0106,P005433,0.40195655822753906,0.418387770652771,0.42543119192123413
SCH_007,CLS_0106,P005834,0.35452693700790405,0.41414543986320496,0.4006301164627075
SCH_007,CLS_0106,P005947,0.39829549193382263,0.41677653789520264,0.4241451919078827
SCH_007,CLS_0106,P007025,0.42819535732269287,0.48719266057014465,0.4717782139778137
SCH_007,CLS_0113,P002991,0.40858253836631775,0.47881707549095154,0.47220316529273987
SCH_007,CLS_0113,P003446,0.4245455861091614,0.5036699175834656,0.481573224067688
SCH_007,CLS_0113,P004511,0.36628928780555725,0.4247795641422272,0.4264353811740875
SCH_007,CLS_0113,P004789,0.3369672894477844,0.3618525266647339,0.3852826952934265
SCH_007,CLS_0113,P005711,0.3506668508052826,0.3926699459552765,0.4064124524593353
SCH_007,CLS_0113,P006710,0.39582768082618713,0.4689668118953705,0.46034735441207886
SCH_007,CLS_0113,P006724,0.3096027970314026,0.2953878939151764,0.370513916015625
SCH_007,CLS_0113,P007567,0.3903452157974243,0.4515624940395355,0.46333280205726624
SCH_007,CLS_0128,P001637,0.37648409605026245,0.4249423146247864,0.4320093095302582
SCH_007,CLS_0128,P003281,0.29868191480636597,0.2973654866218567,0.3648044168949127
SCH_007,CLS_0128,P003546,0.3762049078941345,0.42651867866516113,0.4319300353527069
SCH_007,CLS_0128,P005195,0.42125046253204346,0.49915754795074463,0.47663867473602295
SCH_007,CLS_0128,P005445,0.30213314294815063,0.2946033477783203,0.3573872447013855
SCH_007,CLS_0128,P005668,0.41728678345680237,0.4990273714065552,0.4771081507205963
SCH_007,CLS_0128,P007054,0.37186601758003235,0.42910176515579224,0.461987167596817
SCH_007,CLS_0131,P000695,0.41564491391181946,0.4592435956001282,0.47568032145500183
SCH_007,CLS_0131,P002157,0.41167348623275757,0.4993700683116913,0.47455552220344543
SCH_007,CLS_0131,P002177,0.4312047064304352,0.5106412172317505,0.48594745993614197
SCH_007,CLS_0131,P002212,0.38564008474349976,0.43433117866516113,0.45959287881851196
SCH_007,CLS_0131,P002275,0.3565288186073303,0.4141054153442383,0.4222757816314697
SCH_007,CLS_0131,P002320,0.42766979336738586,0.5036419630050659,0.4847794473171234
SCH_007,CLS_0131,P005936,0.4365854263305664,0.5192797780036926,0.4900048077106476
SCH_007,CLS_0147,P000421,0.41638612747192383,0.48803600668907166,0.4767477810382843
SCH_007,CLS_0147,P001229,0.3457832634449005,0.3637455403804779,0.4077070951461792
SCH_007,CLS_0147,P002020,0.3188174366950989,0.32213592529296875,0.36750727891921997
SCH_007,CLS_0147,P005092,0.42584288120269775,0.5022783279418945,0.46783900260925293
SCH_007,CLS_0147,P007512,0.33455896377563477,0.35589712858200073,0.38745254278182983
SCH_007,CLS_0151,P000253,0.40900295972824097,0.4931808114051819,0.4691987931728363
SCH_007,CLS_0151,P000928,0.3917076885700226,0.45413297414779663,0.45062166452407837
SCH_007,CLS_0151,P001485,0.38088878989219666,0.4472994804382324,0.43839025497436523
SCH_007,CLS_0151,P001998,0.37372174859046936,0.412833571434021,0.4368577003479004
SCH_007,CLS_0151,P002783,0.41100484132766724,0.4841162860393524,0.4742887616157532
SCH_007,CLS_0151,P002842,0.3742074966430664,0.4333808422088623,0.43382424116134644
SCH_007,CLS_0151,P004814,0.42486587166786194,0.5032008290290833,0.48505380749702454
SCH_007,CLS_0151,P005975,0.4169667661190033,0.48433205485343933,0.4832647442817688
SCH_007,CLS_0151,P007473,0.4239159822463989,0.5000577569007874,0.4823813736438751
SCH_007,CLS_0158,P000456,0.38230961561203003,0.4322642385959625,0.43574023246765137
SCH_007,CLS_0158,P000923,0.37581348419189453,0.42926666140556335,0.4369949698448181
SCH_007,CLS_0158,P001154,0.3476076126098633,0.38250941038131714,0.3996839225292206
SCH_007,CLS_0158,P002950,0.35844042897224426,0.40181779861450195,0.41693320870399475
SCH_007,CLS_0158,P003440,0.3997461497783661,0.46976590156555176,0.45826852321624756
SCH_007,CLS_0158,P006027,0.3806435763835907,0.44597113132476807,0.4418327212333679
SCH_007,CLS_0158,P006804,0.34330183267593384,0.36051732301712036,0.3886560797691345
SCH_007,CLS_0158,P007777,0.38946351408958435,0.46669504046440125,0.4520496726036072
SCH_007,CLS_0181,P000659,0.4490920305252075,0.5125316977500916,0.48614856600761414
SCH_007,CLS_0181,P004024,0.41366469860076904,0.45535361766815186,0.45267191529273987
SCH_007,CLS_0181,P006468,0.2933467924594879,0.2939135432243347,0.359790563583374
SCH_007,CLS_0186,P000407,0.34203827381134033,0.37305763363838196,0.39566582441329956
SCH_007,CLS_0186,P001889,0.380168080329895,0.4437020421028137,0.43547523021698
SCH_007,CLS_0186,P002250,0.3037317097187042,0.30236127972602844,0.3711019456386566
SCH_007,CLS_0186,P003769,0.3722236454486847,0.4298914670944214,0.4307660162448883
SCH_007,CLS_0186,P004621,0.39986804127693176,0.46099793910980225,0.4658851623535156
SCH_007,CLS_0186,P005181,0.38428494334220886,0.4434991776943207,0.44328048825263977
SCH_007,CLS_0186,P006358,0.4265894591808319,0.5056858062744141,0.4861851930618286
SCH_007,CLS_0186,P006921,0.3596777021884918,0.4224006235599518,0.39931127429008484
SCH_007,CLS_0186,P007623,0.37612393498420715,0.44337767362594604,0.44639816880226135
SCH_007,CLS_0189,P001408,0.4214620292186737,0.49842947721481323,0.47885286808013916
SCH_007,CLS_0189,P002527,0.3093321919441223,0.30721181631088257,0.37299564480781555
SCH_007,CLS_0189,P002834,0.39319294691085815,0.44870075583457947,0.4440089464187622
SCH_007,CLS_0189,P002879,0.37581685185432434,0.4334617257118225,0.43211397528648376
SCH_007,CLS_0189,P005207,0.4777868092060089,0.5108284950256348,0.5159454941749573
SCH_007,CLS_0189,P006051,0.2949070334434509,0.293990820646286,0.35978996753692627
SCH_007,CLS_0189,P007478,0.3978930711746216,0.4604904055595398,0.4532679319381714
SCH_007,CLS_0194,P002195,0.4928921163082123,0.5301300287246704,0.5043948888778687
SCH_007,CLS_0194,P002341,0.43551936745643616,0.5146556496620178,0.4817662239074707
SCH_007,CLS_0194,P003391,0.4696260988712311,0.5273317098617554,0.4968358278274536
SCH_007,CLS_0194,P003701,0.4880543649196625,0.5447128415107727,0.47784069180488586
SCH_007,CLS_0194,P003856,0.4027300775051117,0.47726666927337646,0.4585252106189728
SCH_007,CLS_0194,P004539,0.3559994101524353,0.35110533237457275,0.3856299817562103
SCH_007,CLS_0194,P004878,0.38780108094215393,0.43403902649879456,0.4397757351398468
SCH_007,CLS_0194,P005968,0.3975440263748169,0.43209224939346313,0.4294652044773102
SCH_007,CLS_0194,P007195,0.38399651646614075,0.447812020778656,0.44619220495224
SCH_007,CLS_0194,P007750,0.46060872077941895,0.4532110393047333,0.5057469010353088
SCH_007,CLS_0195,P004023,0.411664754152298,0.48036378622055054,0.4829956293106079
SCH_007,CLS_0195,P004157,0.3815478980541229,0.44708651304244995,0.44510674476623535
SCH_007,CLS_0195,P005126,0.34230268001556396,0.36833569407463074,0.4115867018699646
SCH_007,CLS_0197,P000836,0.38619643449783325,0.43924030661582947,0.45283588767051697
SCH_007,CLS_0197,P001725,0.36828354001045227,0.42160284519195557,0.4244801104068756
SCH_007,CLS_0197,P005271,0.34273505210876465,0.3628036379814148,0.3886001706123352
SCH_007,CLS_0197,P006675,0.3227144479751587,0.3164884150028229,0.37575191259384155
SCH_007,CLS_0197,P007189,0.4409817159175873,0.5165435075759888,0.4936213493347168
SCH_007,CLS_0225,P001855,0.3382585942745209,0.3468204736709595,0.39937254786491394
SCH_007,CLS_0225,P003223,0.41875335574150085,0.48305484652519226,0.46710988879203796
SCH_007,CLS_0225,P004663,0.42310866713523865,0.4945865869522095,0.47126349806785583
SCH_007,CLS_0225,P006138,0.3414396047592163,0.39091822504997253,0.43600916862487793
SCH_007,CLS_0225,P007562,0.36118388175964355,0.4053024351596832,0.42958104610443115
SCH_007,CLS_0227,P001204,0.36344748735427856,0.42945706844329834,0.4251386523246765
SCH_007,CLS_0227,P001486,0.3829873204231262,0.437076210975647,0.4647403657436371
SCH_007,CLS_0227,P002575,0.4002653658390045,0.3862065076828003,0.41199585795402527
SCH_007,CLS_0227,P002807,0.4253644049167633,0.5033314824104309,0.4768163561820984
SCH_007,CLS_0227,P004224,0.42555108666419983,0.4462601840496063,0.4386419653892517
SCH_007,CLS_0227,P005264,0.45549434423446655,0.5270720720291138,0.49343568086624146
SCH_007,CLS_0227,P005836,0.4049675166606903,0.442514568567276,0.43522533774375916
SCH_007,CLS_0227,P005891,0.31102079153060913,0.3092195391654968,0.37385818362236023
SCH_007,CLS_0227,P006780,0.35601314902305603,0.38531896471977234,0.42613357305526733
SCH_007,CLS_0244,P000101,0.5290794372558594,0.5472228527069092,0.5177597403526306
SCH_007,CLS_0244,P002241,0.3351876735687256,0.3400214612483978,0.3948509991168976
SCH_007,CLS_0244,P002514,0.3643110394477844,0.41268590092658997,0.42999935150146484
SCH_007,CLS_0244,P004635,0.3760698437690735,0.39320436120033264,0.41991713643074036
SCH_007,CLS_0244,P004680,0.4787496328353882,0.5098580718040466,0.5021926760673523
SCH_007,CLS_0244,P006956,0.3967188894748688,0.4515950381755829,0.43256890773773193
SCH_008,CLS_0005,P000251,0.2827656865119934,0.3039085268974304,0.3372228741645813
SCH_008,CLS_0005,P000464,0.28451603651046753,0.30568742752075195,0.34745708107948303
SCH_008,CLS_0005,P003375,0.33202093839645386,0.34309056401252747,0.3912392556667328
SCH_008,CLS_0005,P004684,0.28333190083503723,0.30636680126190186,0.33447176218032837
SCH_008,CLS_0005,P004771,0.3122180700302124,0.3350926637649536,0.38536304235458374
SCH_008,CLS_0005,P006004,0.27515873312950134,0.30185016989707947,0.33551025390625
SCH_008,CLS_0005,P007006,0.3093627393245697,0.331831693649292,0.3639404773712158
SCH_008,CLS_0005,P007224,0.3370858132839203,0.3639698326587677,0.37997329235076904
SCH_008,CLS_0005,P007239,0.3074689507484436,0.33135566115379333,0.35234206914901733
SCH_008,CLS_0005,P007416,0.3131762742996216,0.3192048966884613,0.35448408126831055
SCH_008,CLS_0008,P003274,0.29012420773506165,0.3103193938732147,0.34330472350120544
SCH_008,CLS_0008,P004644,0.2803158760070801,0.3070383369922638,0.3345094919204712
SCH_008,CLS_0008,P005390,0.30388444662094116,0.3070390820503235,0.35347387194633484
SCH_008,CLS_0008,P005587,0.3377380073070526,0.3779136538505554,0.404754102230072
SCH_008,CLS_0008,P007277,0.33467212319374084,0.36513906717300415,0.4000662863254547
SCH_008,CLS_0021,P000259,0.30459409952163696,0.3039492666721344,0.3438235819339752
SCH_008,CLS_0021,P000771,0.3580920994281769,0.3858184516429901,0.42103928327560425
SCH_008,CLS_0021,P000895,0.3127496540546417,0.3294735848903656,0.3739834129810333
SCH_008,CLS_0021,P001104,0.3041171431541443,0.3229195475578308,0.3610265552997589
SCH_008,CLS_0021,P005489,0.3223839998245239,0.32865235209465027,0.37070703506469727
SCH_008,CLS_0021,P006005,0.33101770281791687,0.3308665156364441,0.38245224952697754
SCH_008,CLS_0021,P006547,0.30556827783584595,0.3326360583305359,0.34503331780433655
SCH_008,CLS_0028,P001644,0.3131103813648224,0.3188733160495758,0.3589569926261902
SCH_008,CLS_0028,P007293,0.2921862304210663,0.3145684003829956,0.3354457914829254
SCH_008,CLS_0030,P001864,0.2953859269618988,0.2955385148525238,0.3500588834285736
SCH_008,CLS_0030,P003043,0.31953924894332886,0.311988890171051,0.3578391671180725
SCH_008,CLS_0030,P003279,0.30147770047187805,0.3333636522293091,0.35310137271881104
SCH_008,CLS_0042,P000099,0.28101852536201477,0.2993738055229187,0.34546828269958496
SCH_008,CLS_0042,P004196,0.28431546688079834,0.3070085048675537,0.33993297815322876
SCH_008,CLS_0042,P004442,0.28010034561157227,0.30146482586860657,0.3513488173484802
SCH_008,CLS_0042,P004740,0.2888319194316864,0.30868619680404663,0.3453499376773834
SCH_008,CLS_0042,P006053,0.3050024211406708,0.3285624384880066,0.3545905649662018
SCH_008,CLS_0042,P006275,0.28323155641555786,0.29969093203544617,0.3421746790409088
SCH_008,CLS_0052,P002054,0.2892366051673889,0.3101065754890442,0.3459666073322296
SCH_008,CLS_0052,P002563,0.38409170508384705,0.43433108925819397,0.4765545129776001
SCH_008,CLS_0059,P001344,0.32200902700424194,0.32615426182746887,0.3854987919330597
SCH_008,CLS_0059,P004241,0.28980693221092224,0.3054351210594177,0.3467625677585602
SCH_008,CLS_0059,P006594,0.3110796809196472,0.3234655261039734,0.3628018796443939
SCH_008,CLS_0059,P007318,0.3306381404399872,0.36483073234558105,0.37898901104927063
SCH_008,CLS_0088,P001840,0.304158478975296,0.31405001878738403,0.36070528626441956
SCH_008,CLS_0088,P004068,0.3362107276916504,0.3550049066543579,0.38029664754867554
SCH_008,CLS_0090,P000838,0.3046332597732544,0.3252573013305664,0.35796329379081726
SCH_008,CLS_0090,P001795,0.29898595809936523,0.3217650055885315,0.3416098356246948
SCH_008,CLS_0090,P003895,0.3246654272079468,0.3299161195755005,0.3780963122844696
SCH_008,CLS_0090,P005050,0.2835175693035126,0.3104341924190521,0.3501392900943756
SCH_008,CLS_0093,P005174,0.2995876967906952,0.3144267499446869,0.3578283190727234
SCH_008,CLS_0093,P006252,0.35991013050079346,0.37722674012184143,0.39706650376319885
SCH_008,CLS_0095,P002928,0.2908558249473572,0.3110393285751343,0.34764596819877625
SCH_008,CLS_0097,P003533,0.3357657194137573,0.38137659430503845,0.3840983510017395
SCH_008,CLS_0097,P004076,0.2775396406650543,0.2939576804637909,0.34501853585243225
SCH_008,CLS_0109,P000441,0.29632312059402466,0.3045472502708435,0.3468189239501953
SCH_008,CLS_0109,P002821,0.29875364899635315,0.31812727451324463,0.348111629486084
SCH_008,CLS_0109,P006048,0.3213677406311035,0.34915685653686523,0.3568420708179474
SCH_008,CLS_0109,P006810,0.3253214359283447,0.3603564500808716,0.3544466495513916
SCH_008,CLS_0161,P003053,0.30579957365989685,0.3066299855709076,0.357577383518219
SCH_008,CLS_0171,P001872,0.3051893711090088,0.31911396980285645,0.38235509395599365
SCH_008,CLS_0171,P001943,0.27421534061431885,0.2955321669578552,0.34924545884132385
SCH_008,CLS_0171,P002424,0.3100851774215698,0.3165770471096039,0.3839109539985657
SCH_008,CLS_0171,P002943,0.30051660537719727,0.30814990401268005,0.35629692673683167
SCH_008,CLS_0171,P004397,0.29047003388404846,0.3168833255767822,0.37485599517822266
SCH_008,CLS_0171,P006119,0.30719614028930664,0.3340657651424408,0.35719969868659973
SCH_008,CLS_0171,P006347,0.3209061026573181,0.3251752257347107,0.3720390796661377
SCH_008,CLS_0176,P001403,0.2867066562175751,0.3019656240940094,0.33772513270378113
SCH_008,CLS_0176,P001896,0.29419875144958496,0.30413201451301575,0.3447587788105011
SCH_008,CLS_0176,P003616,0.32503703236579895,0.3725143373012543,0.4049363434314728
SCH_008,CLS_0176,P006829,0.2914104759693146,0.3018050789833069,0.3451148569583893
SCH_008,CLS_0180,P000310,0.30070286989212036,0.32198452949523926,0.3498595654964447
SCH_008,CLS_0180,P000660,0.31637871265411377,0.337758868932724,0.3778725564479828
SCH_008,CLS_0180,P001052,0.34679749608039856,0.3667745590209961,0.4143711030483246
SCH_008,CLS_0180,P001265,0.3013330101966858,0.30928871035575867,0.36714881658554077
SCH_008,CLS_0180,P001615,0.29682037234306335,0.3172603249549866,0.3428448736667633
SCH_008,CLS_0180,P001659,0.29819154739379883,0.3170279264450073,0.3470328748226166
SCH_008,CLS_0180,P003293,0.328663170337677,0.3601832687854767,0.41661739349365234
SCH_008,CLS_0180,P005999,0.2836768329143524,0.30247077345848083,0.34447231888771057
SCH_008,CLS_0180,P007308,0.3034225404262543,0.3433181941509247,0.3883073329925537
SCH_008,CLS_0182,P001037,0.3329502046108246,0.3491177260875702,0.38893142342567444
SCH_008,CLS_0182,P001406,0.27509066462516785,0.2954437732696533,0.3451823592185974
SCH_008,CLS_0182,P003926,0.28614240884780884,0.30891647934913635,0.3426221013069153
SCH_008,CLS_0182,P005885,0.30060824751853943,0.33257701992988586,0.36233392357826233
SCH_008,CLS_0204,P003222,0.30335307121276855,0.3236011564731598,0.3748616576194763
SCH_008,CLS_0204,P006915,0.3163878619670868,0.33707934617996216,0.391600638628006
SCH_008,CLS_0206,P000096,0.32077234983444214,0.32372310757637024,0.371915727853775
SCH_008,CLS_0206,P000906,0.3496399521827698,0.3715552091598511,0.4158566892147064
SCH_008,CLS_0206,P001231,0.3063785433769226,0.3033405542373657,0.3481821119785309
SCH_008,CLS_0206,P002076,0.3415062427520752,0.3773200809955597,0.37733182311058044
SCH_008,CLS_0206,P002437,0.2922753691673279,0.2905665934085846,0.3562504053115845
SCH_008,CLS_0206,P002535,0.31210222840309143,0.3202853500843048,0.36294618248939514
SCH_008,CLS_0206,P003230,0.323332279920578,0.3498547077178955,0.3848801553249359
SCH_008,CLS_0206,P006805,0.28918933868408203,0.3024660646915436,0.3414428234100342
SCH_008,CLS_0217,P001786,0.2809162735939026,0.2924424707889557,0.34896451234817505
SCH_008,CLS_0217,P004058,0.29844048619270325,0.31067341566085815,0.3789046108722687
SCH_008,CLS_0217,P005612,0.3192404806613922,0.3324781656265259,0.37085697054862976
SCH_008,CLS_0217,P006001,0.28859952092170715,0.2968384325504303,0.3526187539100647
SCH_008,CLS_0217,P006181,0.2947617769241333,0.3100448548793793,0.3439469635486603
SCH_008,CLS_0217,P007238,0.29545336961746216,0.29404133558273315,0.3637484312057495
SCH_008,CLS_0223,P001891,0.28085437417030334,0.3016912639141083,0.3377675414085388
SCH_008,CLS_0223,P003459,0.31016969680786133,0.31295862793922424,0.3522215485572815
SCH_008,CLS_0223,P006207,0.28989148139953613,0.3051814138889313,0.3500240445137024
SCH_008,CLS_0226,P001180,0.2975386381149292,0.2984037399291992,0.3510807454586029
SCH_008,CLS_0226,P002631,0.3080996572971344,0.30482178926467896,0.35191330313682556
SCH_008,CLS_0226,P003643,0.33194640278816223,0.34682580828666687,0.4074035882949829
SCH_008,CLS_0226,P005383,0.3087761700153351,0.3206694722175598,0.37345483899116516
SCH_008,CLS_0226,P005972,0.2926390767097473,0.2998336851596832,0.3466978967189789
SCH_008,CLS_0226,P006875,0.31456562876701355,0.3313020169734955,0.37784698605537415
SCH_008,CLS_0226,P007357,0.3055441975593567,0.32464662194252014,0.3549322485923767
SCH_008,CLS_0246,P004363,0.3020457625389099,0.33911290764808655,0.37673062086105347
SCH_008,CLS_0246,P005680,0.3335666358470917,0.33173227310180664,0.37326565384864807
SCH_008,CLS_0247,P002736,0.30227208137512207,0.3171992599964142,0.36814358830451965
SCH_008,CLS_0247,P003119,0.31457850337028503,0.31834283471107483,0.37001708149909973
SCH_008,CLS_0247,P004642,0.3062519133090973,0.320016086101532,0.3424243628978729
SCH_008,CLS_0247,P005130,0.32507219910621643,0.3624745011329651,0.420208215713501
SCH_008,CLS_0247,P007436,0.32028570771217346,0.32361698150634766,0.3855386972427368
SCH_009,CLS_0009,P000656,0.4789028465747833,0.44967904686927795,0.4712115526199341
SCH_009,CLS_0029,P002366,0.5496448278427124,0.5659474730491638,0.5183297991752625
SCH_009,CLS_0029,P003156,0.5112976431846619,0.5154210925102234,0.4808339476585388
SCH_009,CLS_0029,P004096,0.4250359535217285,0.4309868812561035,0.428107887506485
SCH_009,CLS_0029,P004967,0.658873975276947,0.6137216687202454,0.5843933820724487
SCH_009,CLS_0029,P006363,0.4575399160385132,0.4616604149341583,0.4551473557949066
SCH_009,CLS_0029,P007329,0.5720093250274658,0.5825534462928772,0.5395395159721375
SCH_009,CLS_0032,P000012,0.7140619158744812,0.6567717790603638,0.638171911239624
SCH_009,CLS_0032,P002581,0.53728187084198,0.5366828441619873,0.5207850337028503
SCH_009,CLS_0032,P003725,0.5094574093818665,0.5032153129577637,0.4809621572494507
SCH_009,CLS_0032,P006240,0.5104166269302368,0.49422094225883484,0.48417630791664124
SCH_009,CLS_0032,P006871,0.504412055015564,0.515273928642273,0.49066436290740967
SCH_009,CLS_0055,P005655,0.5662670135498047,0.5107989311218262,0.5090397596359253
SCH_009,CLS_0075,P003846,0.4406565725803375,0.408565491437912,0.4363683760166168
SCH_009,CLS_0075,P005728,0.5357516407966614,0.5312686562538147,0.509028434753418
SCH_009,CLS_0075,P006895,0.5256375670433044,0.5178444385528564,0.4906272292137146
SCH_009,CLS_0076,P005362,0.520254373550415,0.4683682918548584,0.5162208080291748
SCH_009,CLS_0076,P006862,0.6594191193580627,0.5781672596931458,0.6042865514755249
SCH_009,CLS_0080,P001046,0.7406842112541199,0.6916854977607727,0.6599580645561218
SCH_009,CLS_0085,P003821,0.49232086539268494,0.4833643138408661,0.4996104836463928
SCH_009,CLS_0085,P006173,0.5548723936080933,0.5369958281517029,0.5098193883895874
SCH_009,CLS_0085,P006308,0.5508255958557129,0.48656609654426575,0.5499634742736816
SCH_009,CLS_0085,P007776,0.4935990273952484,0.499681681394577,0.4899979531764984
SCH_009,CLS_0087,P003347,0.4723326563835144,0.4713912904262543,0.4729965925216675
SCH_009,CLS_0087,P004156,0.4992449879646301,0.5017294883728027,0.5067893862724304
SCH_009,CLS_0087,P004877,0.471296101808548,0.4515274465084076,0.47085660696029663
SCH_009,CLS_0087,P005118,0.5111813545227051,0.5210061073303223,0.4968198835849762
SCH_009,CLS_0087,P005219,0.43334341049194336,0.4164954721927643,0.44171157479286194
SCH_009,CLS_0096,P001797,0.5699257254600525,0.5253403186798096,0.5386082530021667
SCH_009,CLS_0096,P003553,0.5177910327911377,0.5097635388374329,0.5091995000839233
SCH_009,CLS_0096,P006543,0.4883013069629669,0.47446179389953613,0.4874825179576874
SCH_009,CLS_0108,P001581,0.5350120067596436,0.5087499618530273,0.49767979979515076
SCH_009,CLS_0108,P002359,0.6263598203659058,0.5515166521072388,0.5610900521278381
SCH_009,CLS_0108,P003448,0.7545297145843506,0.6567884087562561,0.6879082918167114
SCH_009,CLS_0108,P004874,0.6927751898765564,0.6595082879066467,0.602116584777832
SCH_009,CLS_0108,P005132,0.5260885953903198,0.5222599506378174,0.48503854870796204
SCH_009,CLS_0108,P007183,0.7552503347396851,0.6622266173362732,0.6900173425674438
SCH_009,CLS_0111,P000370,0.5028485059738159,0.5105645060539246,0.5026088953018188
SCH_009,CLS_0111,P002926,0.530825138092041,0.5143111944198608,0.5197666883468628
SCH_009,CLS_0111,P007111,0.5613320469856262,0.5243454575538635,0.509777307510376
SCH_009,CLS_0121,P002092,0.6048740744590759,0.6057032346725464,0.5658469200134277
SCH_009,CLS_0121,P005176,0.5080392360687256,0.5014558434486389,0.4904664158821106
SCH_009,CLS_0138,P001005,0.6097822189331055,0.5749295949935913,0.5496467351913452
SCH_009,CLS_0138,P001457,0.47272124886512756,0.4891265332698822,0.463163286447525
SCH_009,CLS_0138,P004893,0.5340681672096252,0.4943823218345642,0.49822095036506653
SCH_009,CLS_0138,P007448,0.7732062339782715,0.6869459748268127,0.7001863718032837
SCH_009,CLS_0144,P000037,0.5381411910057068,0.5218572616577148,0.5064610242843628
SCH_009,CLS_0144,P003106,0.660292387008667,0.624625563621521,0.5917320847511292
SCH_009,CLS_0144,P003326,0.4169822037220001,0.42863166332244873,0.43893301486968994
SCH_009,CLS_0144,P007773,0.517175018787384,0.4798978567123413,0.4780111312866211
SCH_009,CLS_0145,P000951,0.4427967071533203,0.4173341989517212,0.4444699287414551
SCH_009,CLS_0145,P005070,0.6295084953308105,0.5595605373382568,0.5771759152412415
SCH_009,CLS_0145,P005129,0.7424919009208679,0.6773491501808167,0.6657439470291138
SCH_009,CLS_0145,P005340,0.4850253164768219,0.4811161160469055,0.4775916635990143
SCH_009,CLS_0154,P001562,0.5303691625595093,0.5098365545272827,0.5041196942329407
SCH_009,CLS_0162,P000210,0.4835127592086792,0.4777810871601105,0.4776759147644043
SCH_009,CLS_0162,P002668,0.5476934909820557,0.5441870093345642,0.5169989466667175
SCH_009,CLS_0162,P003372,0.5710853934288025,0.5613711476325989,0.5247771143913269
SCH_009,CLS_0162,P004446,0.52596515417099,0.5345261693000793,0.4951897859573364
SCH_009,CLS_0162,P004900,0.455792635679245,0.4790346324443817,0.46115216612815857
SCH_009,CLS_0162,P006416,0.5353951454162598,0.5300282835960388,0.4988684058189392
SCH_009,CLS_0162,P006668,0.43042778968811035,0.42095255851745605,0.42624303698539734
SCH_009,CLS_0162,P006796,0.5300285220146179,0.5373942852020264,0.48880884051322937
SCH_009,CLS_0164,P004127,0.4952440559864044,0.4773344099521637,0.48492246866226196
SCH_009,CLS_0164,P006087,0.6260229349136353,0.5571282505989075,0.5588715076446533
SCH_009,CLS_0166,P004273,0.44636771082878113,0.49849334359169006,0.4560023248195648
SCH_009,CLS_0166,P005766,0.7404007911682129,0.6121422052383423,0.6910390853881836
SCH_009,CLS_0168,P003818,0.464811235666275,0.4391699433326721,0.47656410932540894
SCH_009,CLS_0168,P003998,0.6016194224357605,0.5752555727958679,0.5452227592468262
SCH_009,CLS_0168,P005400,0.5305050015449524,0.5227805376052856,0.4935217797756195
SCH_009,CLS_0179,P006578,0.5291224122047424,0.5459144711494446,0.4975036382675171
SCH_009,CLS_0179,P007372,0.506757378578186,0.5045514702796936,0.49248620867729187
SCH_009,CLS_0183,P000503,0.5107057094573975,0.49944666028022766,0.5308200716972351
SCH_009,CLS_0183,P001544,0.565064549446106,0.5143424272537231,0.5578505396842957
SCH_009,CLS_0183,P001556,0.5301722884178162,0.5245472192764282,0.4861321449279785
SCH_009,CLS_0183,P002612,0.47306060791015625,0.4563930332660675,0.4716785252094269
SCH_009,CLS_0183,P003595,0.5007272958755493,0.49066194891929626,0.5040429830551147
SCH_009,CLS_0183,P003929,0.535355806350708,0.500450849533081,0.5278807878494263
SCH_009,CLS_0183,P004841,0.528032124042511,0.5117559432983398,0.5036860108375549
